Date,Category,Product,Units_Sold,Price_per_Unit,Total_Sales
2023-06-03,Home & Kitchen,Cookware Set,2,99.58,199.16
2023-06-03,Toys,Remote Car,2,176.23,352.46
2023-06-03,Electronics,Headphones,2,63.42,126.84
2023-06-03,Clothing,Jacket,2,277.5,555.0
2023-06-03,Books,Fiction,3,430.04,1290.12
2023-06-03,Clothing,T-Shirt,2,348.26,696.52
2023-06-04,Books,Biography,1,36.35,36.35
2023-06-04,Home & Kitchen,Microwave,3,68.78,206.34
2023-06-04,Clothing,Jacket,3,432.09,1296.27
2023-06-04,Home & Kitchen,Microwave,4,171.12,684.48
2023-06-04,Home & Kitchen,Cookware Set,4,151.83,607.32
2023-06-04,Home & Kitchen,Cookware Set,1,493.42,493.42
2023-06-04,Books,Comics,4,342.08,1368.32
2023-06-04,Toys,Remote Car,3,322.79,968.37
2023-06-04,Books,Comics,3,480.14,1440.42
2023-06-04,Toys,Remote Car,1,,412.07
2023-06-04,Clothing,T-Shirt,1,102.71,102.71
2023-06-05,Books,Fiction,3,306.11,918.33
2023-06-05,Home & Kitchen,Mixer,4,,1665.96
2023-06-05,Toys,Remote Car,2,207.09,414.18
2023-06-05,Books,Fiction,3,79.58,238.74
2023-06-05,Toys,Remote Car,2,209.81,419.62
2023-06-05,Clothing,Jacket,3,481.09,1443.27
2023-06-05,Clothing,Jacket,4,350.64,1402.56
2023-06-05,Books,Fiction,2,390.0,780.0
2023-06-06,Electronics,Smartphone,1,,37.52
2023-06-06,Toys,Doll,1,94.08,94.08
2023-06-06,Clothing,Jeans,3,441.16,1323.48
2023-06-06,Books,Fiction,2,40.93,81.86
2023-06-06,Home & Kitchen,Microwave,2,45.95,91.9
2023-06-06,Electronics,Laptop,1,239.31,239.31
2023-06-06,Books,Fiction,2,105.9,211.8
2023-06-06,Clothing,Jeans,4,215.3,861.2
2023-06-07,Clothing,Jacket,2,466.1,932.2
2023-06-07,Clothing,Jeans,2,162.67,325.34
2023-06-07,Electronics,Smartphone,1,461.14,461.14
2023-06-07,Home & Kitchen,Mixer,1,110.08,110.08
2023-06-07,Books,Biography,1,61.65,61.65
2023-06-08,Clothing,Jacket,1,68.98,68.98
2023-06-08,Electronics,Laptop,3,465.12,1395.36
2023-06-08,Electronics,Smartphone,4,160.77,643.08
2023-06-08,Books,Biography,3,193.66,580.98
2023-06-08,Electronics,Laptop,1,377.2,377.2
2023-06-08,Toys,Doll,2,124.04,248.08
2023-06-08,Clothing,Jeans,4,29.09,116.36
2023-06-08,Books,Biography,2,177.21,354.42
2023-06-09,Home & Kitchen,Cookware Set,1,259.36,259.36
2023-06-09,Clothing,Jacket,2,14.86,29.72
2023-06-09,Clothing,Jeans,2,28.47,56.94
2023-06-09,Clothing,Jeans,3,379.74,1139.22
2023-06-09,Clothing,T-Shirt,4,496.15,1984.6
2023-06-09,Toys,Doll,3,140.87,422.61
2023-06-09,Clothing,Jeans,1,,13.42
2023-06-09,Toys,Doll,3,69.72,209.16
2023-06-09,Toys,Remote Car,2,496.03,992.06
2023-06-10,Electronics,Smartphone,4,273.42,1093.68
2023-06-10,Home & Kitchen,Microwave,3,40.1,120.3
2023-06-10,Toys,Remote Car,2,194.66,389.32
2023-06-10,Home & Kitchen,Microwave,1,371.33,371.33
2023-06-10,Clothing,Jeans,1,477.17,477.17
2023-06-10,Clothing,Jacket,2,156.05,312.1
2023-06-10,Electronics,Headphones,2,458.75,917.5
2023-06-10,Home & Kitchen,Cookware Set,3,169.88,509.64
2023-06-10,Clothing,Jacket,2,103.16,206.32
2023-06-10,Toys,Board Game,1,68.14,68.14
2023-06-11,Home & Kitchen,Mixer,3,371.56,1114.68
2023-06-11,Toys,Remote Car,1,246.6,246.6
2023-06-11,Clothing,T-Shirt,4,,1872.2
2023-06-11,Home & Kitchen,Mixer,1,403.46,403.46
2023-06-11,Toys,Board Game,3,256.82,770.46
2023-06-12,Books,Biography,2,228.27,456.54
2023-06-12,Home & Kitchen,Microwave,2,105.19,210.38
2023-06-12,Electronics,Smartphone,4,400.26,1601.04
2023-06-12,Electronics,Smartphone,2,67.93,135.86
2023-06-12,Clothing,Jeans,3,194.91,584.73
2023-06-12,Books,Fiction,3,475.9,1427.7
2023-06-13,Toys,Remote Car,2,370.01,740.02
2023-06-13,Toys,Board Game,3,202.19,606.57
2023-06-13,Electronics,Smartphone,1,256.81,256.81
2023-06-13,Clothing,T-Shirt,4,490.82,1963.28
2023-06-13,Books,Biography,3,317.56,952.68
2023-06-13,Books,Biography,1,469.65,469.65
2023-06-13,Home & Kitchen,Microwave,4,351.32,1405.28
2023-06-13,Home & Kitchen,Cookware Set,1,174.05,174.05
2023-06-13,Toys,Doll,3,313.39,940.17
2023-06-13,Clothing,Jeans,2,409.05,818.1
2023-06-13,Toys,Board Game,1,106.38,106.38
2023-06-14,Home & Kitchen,Mixer,4,187.63,750.52
2023-06-14,Home & Kitchen,Mixer,4,239.83,959.32
2023-06-14,Clothing,Jeans,2,195.33,390.66
2023-06-14,Clothing,Jacket,1,178.04,178.04
2023-06-14,Toys,Doll,4,348.12,1392.48
2023-06-14,Electronics,Headphones,2,365.39,730.78
2023-06-14,Home & Kitchen,Mixer,2,109.05,218.1
2023-06-14,Electronics,Smartphone,4,456.3,1825.2
2023-06-14,Clothing,T-Shirt,4,70.39,281.56
2023-06-14,Electronics,Smartphone,1,89.23,89.23
2023-06-14,Clothing,Jacket,1,277.87,277.87
2023-06-14,Books,Biography,1,439.54,439.54
2023-06-14,Clothing,T-Shirt,1,170.64,170.64
2023-06-14,Electronics,Laptop,1,66.3,66.3
2023-06-15,Clothing,Jacket,4,295.73,1182.92
2023-06-15,Home & Kitchen,Mixer,1,135.96,135.96
2023-06-15,Toys,Board Game,3,374.51,1123.53
2023-06-15,Toys,Doll,1,348.79,348.79
2023-06-15,Toys,Board Game,2,416.4,832.8
2023-06-15,Home & Kitchen,Microwave,1,455.68,455.68
2023-06-15,Electronics,Smartphone,4,407.79,1631.16
2023-06-15,Home & Kitchen,Cookware Set,1,425.75,425.75
2023-06-16,Toys,Board Game,2,315.37,630.74
2023-06-16,Toys,Board Game,2,203.58,407.16
2023-06-16,Electronics,Smartphone,2,40.63,81.26
2023-06-16,Clothing,T-Shirt,3,184.92,554.76
2023-06-16,Toys,Remote Car,1,117.37,117.37
2023-06-16,Clothing,Jeans,2,153.04,306.08
2023-06-16,Clothing,T-Shirt,1,196.44,196.44
2023-06-17,Toys,Board Game,2,479.0,958.0
2023-06-17,Toys,Doll,1,450.0,450.0
2023-06-17,Toys,Board Game,1,312.96,312.96
2023-06-17,Clothing,Jeans,1,110.93,110.93
2023-06-17,Toys,Doll,2,488.87,977.74
2023-06-17,Books,Comics,1,421.16,421.16
2023-06-17,Toys,Doll,4,429.91,1719.64
2023-06-18,Toys,Doll,4,487.95,1951.8
2023-06-18,Home & Kitchen,Microwave,4,327.75,1311.0
2023-06-18,Books,Biography,2,170.64,341.28
2023-06-18,Home & Kitchen,Microwave,2,169.65,339.3
2023-06-18,Home & Kitchen,Microwave,4,436.13,1744.52
2023-06-18,Home & Kitchen,Mixer,4,184.49,737.96
2023-06-18,Books,Comics,3,220.87,662.61
2023-06-19,Books,Comics,1,272.32,272.32
2023-06-19,Home & Kitchen,Mixer,2,113.76,227.52
2023-06-19,Books,Fiction,1,,284.27
2023-06-19,Clothing,T-Shirt,3,160.07,480.21
2023-06-19,Clothing,Jeans,4,55.43,221.72
2023-06-19,Clothing,T-Shirt,2,365.78,731.56
2023-06-19,Electronics,Headphones,2,407.67,815.34
2023-06-19,Electronics,Headphones,4,95.55,382.2
2023-06-19,Clothing,Jeans,1,312.43,312.43
2023-06-19,Toys,Doll,1,70.81,70.81
2023-06-19,Toys,Board Game,2,299.94,599.88
2023-06-19,Books,Comics,3,315.46,946.38
2023-06-19,Toys,Board Game,2,269.04,538.08
2023-06-19,Home & Kitchen,Mixer,4,106.8,427.2
2023-06-20,Toys,Board Game,2,223.76,447.52
2023-06-20,Clothing,T-Shirt,2,283.5,567.0
2023-06-20,Clothing,Jeans,3,447.77,1343.31
2023-06-20,Electronics,Smartphone,2,371.19,742.38
2023-06-20,Books,Biography,4,427.58,1710.32
2023-06-20,Clothing,Jeans,1,315.52,315.52
2023-06-20,Home & Kitchen,Microwave,4,486.51,1946.04
2023-06-20,Books,Fiction,2,234.21,468.42
2023-06-21,Home & Kitchen,Microwave,4,377.58,1510.32
2023-06-21,Toys,Doll,3,135.12,405.36
2023-06-21,Electronics,Laptop,4,490.78,1963.12
2023-06-21,Electronics,Headphones,3,27.87,83.61
2023-06-21,Toys,Doll,3,67.81,203.43
2023-06-22,Electronics,Smartphone,2,138.58,277.16
2023-06-22,Electronics,Smartphone,2,,624.38
2023-06-22,Home & Kitchen,Microwave,1,289.74,289.74
2023-06-22,Books,Biography,4,123.37,493.48
2023-06-22,Toys,Board Game,3,435.59,1306.77
2023-06-22,Clothing,T-Shirt,3,149.45,448.35
2023-06-22,Electronics,Laptop,3,345.74,1037.22
2023-06-22,Home & Kitchen,Microwave,3,139.95,419.85
2023-06-22,Electronics,Laptop,1,65.52,65.52
2023-06-22,Clothing,T-Shirt,4,309.08,1236.32
2023-06-22,Books,Comics,1,117.96,117.96
2023-06-23,Home & Kitchen,Microwave,2,378.37,756.74
2023-06-23,Clothing,Jacket,4,482.21,1928.84
2023-06-23,Books,Fiction,2,350.51,701.02
2023-06-23,Books,Comics,2,426.97,853.94
2023-06-23,Toys,Remote Car,4,375.63,1502.52
2023-06-23,Electronics,Headphones,1,273.3,273.3
2023-06-23,Home & Kitchen,Microwave,4,315.52,1262.08
2023-06-23,Books,Biography,2,424.04,848.08
2023-06-23,Toys,Remote Car,3,316.48,949.44
2023-06-23,Toys,Board Game,2,242.34,484.68
2023-06-23,Home & Kitchen,Microwave,1,29.76,29.76
2023-06-23,Books,Fiction,4,133.74,534.96
2023-06-24,Home & Kitchen,Cookware Set,4,110.94,443.76
2023-06-24,Home & Kitchen,Microwave,1,493.04,493.04
2023-06-24,Books,Biography,1,14.3,14.3
2023-06-24,Clothing,T-Shirt,4,443.77,1775.08
2023-06-24,Toys,Board Game,4,207.49,829.96
2023-06-25,Toys,Remote Car,1,488.71,488.71
2023-06-25,Clothing,T-Shirt,3,471.25,1413.75
2023-06-25,Clothing,Jeans,3,469.71,1409.13
2023-06-25,Toys,Board Game,1,115.43,115.43
2023-06-25,Electronics,Smartphone,4,498.78,1995.12
2023-06-25,Home & Kitchen,Mixer,3,371.89,1115.67
2023-06-25,Books,Fiction,3,128.71,386.13
2023-06-25,Clothing,Jeans,4,460.08,1840.32
2023-06-26,Toys,Board Game,3,194.83,584.49
2023-06-26,Toys,Board Game,3,323.79,971.37
2023-06-26,Books,Biography,3,474.37,1423.11
2023-06-26,Electronics,Headphones,2,380.53,761.06
2023-06-26,Toys,Board Game,1,75.34,75.34
2023-06-26,Clothing,Jacket,4,121.88,487.52
2023-06-26,Toys,Board Game,2,242.41,484.82
2023-06-26,Clothing,T-Shirt,4,477.43,1909.72
2023-06-26,Home & Kitchen,Microwave,2,340.28,680.56
2023-06-26,Clothing,T-Shirt,2,335.72,671.44
2023-06-26,Toys,Board Game,3,211.26,633.78
2023-06-26,Clothing,T-Shirt,4,74.22,296.88
2023-06-27,Home & Kitchen,Cookware Set,2,429.85,859.7
2023-06-27,Electronics,Laptop,4,272.72,1090.88
2023-06-27,Books,Comics,3,233.88,701.64
2023-06-27,Toys,Doll,4,380.89,1523.56
2023-06-27,Electronics,Laptop,2,432.85,865.7
2023-06-27,Toys,Board Game,4,279.36,1117.44
2023-06-27,Toys,Remote Car,4,109.96,439.84
2023-06-27,Books,Comics,3,486.2,1458.6
2023-06-27,Books,Fiction,3,256.35,769.05
2023-06-27,Books,Fiction,3,159.4,478.2
2023-06-27,Clothing,Jeans,2,261.46,522.92
2023-06-27,Toys,Remote Car,1,108.69,108.69
2023-06-28,Toys,Board Game,4,194.17,776.68
2023-06-28,Clothing,T-Shirt,3,494.18,1482.54
2023-06-28,Clothing,T-Shirt,1,35.72,35.72
2023-06-28,Clothing,Jeans,2,357.74,715.48
2023-06-28,Toys,Remote Car,1,57.38,57.38
2023-06-28,Toys,Board Game,3,321.6,964.8
2023-06-28,Books,Fiction,1,33.06,33.06
2023-06-28,Clothing,T-Shirt,2,239.18,478.36
2023-06-28,Books,Biography,3,23.28,69.84
2023-06-28,Toys,Doll,1,64.85,64.85
2023-06-28,Electronics,Laptop,1,398.08,398.08
2023-06-28,Toys,Doll,4,200.71,802.84
2023-06-28,Electronics,Smartphone,3,174.55,523.65
2023-06-29,Toys,Remote Car,4,481.41,1925.64
2023-06-29,Toys,Doll,2,446.32,892.64
2023-06-29,Books,Fiction,2,168.92,337.84
2023-06-29,Electronics,Smartphone,3,208.43,625.29
2023-06-29,Electronics,Smartphone,3,412.09,1236.27
2023-06-29,Home & Kitchen,Mixer,4,85.72,342.88
2023-06-29,Books,Biography,1,136.81,136.81
2023-06-29,Toys,Board Game,2,158.58,317.16
2023-06-29,Home & Kitchen,Mixer,1,180.12,180.12
2023-06-30,Electronics,Smartphone,2,469.44,938.88
2023-06-30,Clothing,Jeans,3,273.39,820.17
2023-06-30,Electronics,Headphones,3,,815.19
2023-06-30,Toys,Remote Car,1,114.44,114.44
2023-06-30,Clothing,T-Shirt,2,273.73,547.46
2023-06-30,Electronics,Headphones,4,57.52,230.08
2023-06-30,Toys,Doll,1,428.13,428.13
2023-06-30,Toys,Board Game,1,143.12,143.12
2023-06-30,Books,Biography,2,495.24,990.48
2023-06-30,Toys,Doll,1,427.4,427.4
2023-06-30,Home & Kitchen,Cookware Set,3,198.41,595.23
2023-06-30,Toys,Board Game,3,25.87,77.61
2023-06-30,Toys,Board Game,3,292.48,877.44
2023-07-01,Books,Fiction,1,119.95,119.95
2023-07-01,Electronics,Laptop,3,80.34,241.02
2023-07-01,Toys,Doll,2,423.95,847.9
2023-07-01,Home & Kitchen,Microwave,3,78.33,234.99
2023-07-01,Books,Biography,4,230.55,922.2
2023-07-01,Clothing,Jacket,4,55.3,221.2
2023-07-01,Home & Kitchen,Cookware Set,1,434.86,434.86
2023-07-02,Home & Kitchen,Cookware Set,2,131.34,262.68
2023-07-02,Toys,Doll,4,420.35,1681.4
2023-07-02,Electronics,Laptop,3,94.78,284.34
2023-07-02,Toys,Board Game,2,62.14,124.28
2023-07-02,Electronics,Smartphone,3,164.66,493.98
2023-07-02,Toys,Doll,1,358.47,358.47
2023-07-02,Clothing,Jeans,4,487.7,1950.8
2023-07-02,Clothing,Jeans,2,266.02,532.04
2023-07-02,Toys,Doll,1,128.38,128.38
2023-07-02,Electronics,Headphones,3,,922.77
2023-07-02,Clothing,Jeans,2,302.11,604.22
2023-07-02,Clothing,Jacket,2,203.75,407.5
2023-07-03,Clothing,T-Shirt,2,161.74,323.48
2023-07-03,Home & Kitchen,Microwave,2,477.12,954.24
2023-07-03,Home & Kitchen,Mixer,4,246.94,987.76
2023-07-03,Electronics,Headphones,1,276.95,276.95
2023-07-03,Toys,Doll,3,360.53,1081.59
2023-07-03,Toys,Doll,3,,634.38
2023-07-03,Clothing,T-Shirt,3,259.48,778.44
2023-07-03,Books,Biography,4,437.08,1748.32
2023-07-03,Home & Kitchen,Cookware Set,4,128.41,513.64
2023-07-03,Home & Kitchen,Cookware Set,4,257.9,1031.6
2023-07-04,Books,Biography,2,16.17,32.34
2023-07-04,Electronics,Smartphone,3,321.46,964.38
2023-07-04,Clothing,T-Shirt,1,210.5,210.5
2023-07-04,Toys,Remote Car,3,385.46,1156.38
2023-07-04,Home & Kitchen,Cookware Set,3,154.02,462.06
2023-07-04,Clothing,T-Shirt,4,427.38,1709.52
2023-07-04,Books,Fiction,1,,334.54
2023-07-04,Toys,Board Game,4,234.4,937.6
2023-07-04,Electronics,Laptop,4,288.96,1155.84
2023-07-04,Home & Kitchen,Cookware Set,4,173.55,694.2
2023-07-04,Home & Kitchen,Microwave,3,,286.02
2023-07-04,Clothing,Jeans,4,264.19,1056.76
2023-07-05,Home & Kitchen,Mixer,3,155.26,465.78
2023-07-05,Electronics,Headphones,4,329.71,1318.84
2023-07-05,Clothing,Jeans,4,237.35,949.4
2023-07-05,Electronics,Smartphone,3,90.14,270.42
2023-07-05,Home & Kitchen,Microwave,2,157.88,315.76
2023-07-05,Toys,Board Game,3,325.51,976.53
2023-07-05,Books,Fiction,1,326.74,326.74
2023-07-05,Clothing,Jacket,1,26.84,26.84
2023-07-05,Books,Fiction,2,254.6,509.2
2023-07-05,Clothing,Jacket,2,221.69,443.38
2023-07-05,Toys,Doll,3,90.04,270.12
2023-07-05,Home & Kitchen,Microwave,4,266.86,1067.44
2023-07-06,Home & Kitchen,Mixer,3,223.48,670.44
2023-07-06,Books,Fiction,3,164.71,494.13
2023-07-06,Books,Comics,2,136.16,272.32
2023-07-06,Clothing,Jacket,1,75.43,75.43
2023-07-06,Books,Comics,4,309.08,1236.32
2023-07-06,Clothing,Jacket,3,370.6,1111.8
2023-07-06,Books,Biography,1,93.59,93.59
2023-07-06,Toys,Doll,3,396.66,1189.98
2023-07-06,Books,Comics,1,499.12,499.12
2023-07-06,Home & Kitchen,Cookware Set,1,419.83,419.83
2023-07-06,Clothing,Jacket,4,412.7,1650.8
2023-07-06,Clothing,Jacket,1,261.97,261.97
2023-07-06,Home & Kitchen,Cookware Set,4,491.42,1965.68
2023-07-07,Home & Kitchen,Microwave,4,29.57,118.28
2023-07-07,Home & Kitchen,Microwave,2,41.48,82.96
2023-07-07,Books,Biography,1,430.58,430.58
2023-07-07,Clothing,Jeans,1,473.97,473.97
2023-07-07,Clothing,Jeans,1,42.37,42.37
2023-07-07,Electronics,Headphones,2,334.29,668.58
2023-07-07,Clothing,T-Shirt,1,334.49,334.49
2023-07-07,Toys,Doll,4,178.1,712.4
2023-07-07,Home & Kitchen,Mixer,4,302.86,1211.44
2023-07-07,Toys,Remote Car,3,486.67,1460.01
2023-07-07,Home & Kitchen,Mixer,2,338.67,677.34
2023-07-07,Clothing,Jeans,2,216.44,432.88
2023-07-07,Electronics,Headphones,4,129.16,516.64
2023-07-08,Books,Comics,2,412.05,824.1
2023-07-08,Toys,Doll,2,224.64,449.28
2023-07-08,Electronics,Smartphone,4,295.44,1181.76
2023-07-08,Clothing,Jeans,1,366.45,366.45
2023-07-08,Toys,Board Game,2,206.56,413.12
2023-07-08,Electronics,Smartphone,4,267.47,1069.88
2023-07-08,Books,Fiction,1,181.31,181.31
2023-07-08,Home & Kitchen,Mixer,2,225.96,451.92
2023-07-08,Electronics,Headphones,4,294.57,1178.28
2023-07-09,Books,Fiction,2,,221.76
2023-07-09,Toys,Board Game,3,349.99,1049.97
2023-07-09,Clothing,T-Shirt,1,430.71,430.71
2023-07-09,Electronics,Headphones,2,261.29,522.58
2023-07-09,Electronics,Laptop,1,408.3,408.3
2023-07-09,Books,Biography,2,390.68,781.36
2023-07-09,Clothing,Jeans,2,418.88,837.76
2023-07-09,Toys,Doll,1,253.64,253.64
2023-07-09,Toys,Board Game,1,163.94,163.94
2023-07-09,Electronics,Smartphone,4,477.43,1909.72
2023-07-09,Electronics,Headphones,3,358.99,1076.97
2023-07-10,Toys,Board Game,2,246.95,493.9
2023-07-10,Clothing,Jacket,4,255.3,1021.2
2023-07-10,Home & Kitchen,Mixer,3,124.11,372.33
2023-07-10,Electronics,Laptop,3,418.02,1254.06
2023-07-10,Clothing,Jacket,4,229.51,918.04
2023-07-10,Home & Kitchen,Mixer,2,11.14,22.28
2023-07-10,Clothing,Jacket,1,183.73,183.73
2023-07-10,Home & Kitchen,Cookware Set,3,136.89,410.67
2023-07-10,Electronics,Laptop,1,60.7,60.7
2023-07-10,Clothing,T-Shirt,3,92.69,278.07
2023-07-10,Toys,Doll,1,473.4,473.4
2023-07-10,Toys,Board Game,1,239.84,239.84
2023-07-11,Toys,Board Game,3,61.28,183.84
2023-07-11,Clothing,Jacket,1,62.54,62.54
2023-07-11,Home & Kitchen,Microwave,4,325.28,1301.12
2023-07-11,Toys,Board Game,1,277.04,277.04
2023-07-11,Toys,Board Game,2,183.49,366.98
2023-07-11,Electronics,Laptop,2,122.4,244.8
2023-07-11,Toys,Remote Car,3,140.39,421.17
2023-07-12,Clothing,T-Shirt,1,446.58,446.58
2023-07-12,Home & Kitchen,Mixer,3,495.9,1487.7
2023-07-12,Books,Biography,4,13.35,53.4
2023-07-12,Home & Kitchen,Mixer,3,120.88,362.64
2023-07-12,Clothing,Jacket,3,401.29,1203.87
2023-07-12,Home & Kitchen,Mixer,3,429.98,1289.94
2023-07-12,Clothing,T-Shirt,3,116.7,350.1
2023-07-12,Toys,Remote Car,1,383.44,383.44
2023-07-12,Clothing,Jeans,3,95.64,286.92
2023-07-12,Books,Biography,1,315.82,315.82
2023-07-13,Toys,Doll,1,143.0,143.0
2023-07-13,Books,Fiction,2,363.32,726.64
2023-07-13,Clothing,T-Shirt,3,193.91,581.73
2023-07-13,Clothing,Jeans,1,56.82,56.82
2023-07-13,Home & Kitchen,Microwave,3,208.55,625.65
2023-07-13,Clothing,Jeans,1,294.0,294.0
2023-07-13,Clothing,Jacket,4,411.64,1646.56
2023-07-13,Electronics,Smartphone,2,47.63,95.26
2023-07-14,Electronics,Smartphone,4,256.41,1025.64
2023-07-14,Toys,Board Game,2,494.36,988.72
2023-07-14,Books,Fiction,2,90.23,180.46
2023-07-14,Home & Kitchen,Microwave,2,143.14,286.28
2023-07-14,Home & Kitchen,Microwave,1,137.72,137.72
2023-07-14,Electronics,Laptop,2,490.88,981.76
2023-07-14,Toys,Board Game,3,91.6,274.8
2023-07-14,Toys,Remote Car,3,36.63,109.89
2023-07-14,Clothing,T-Shirt,2,37.75,75.5
2023-07-14,Toys,Remote Car,2,129.42,258.84
2023-07-14,Books,Biography,1,228.48,228.48
2023-07-15,Home & Kitchen,Cookware Set,1,378.9,378.9
2023-07-15,Home & Kitchen,Mixer,3,242.52,727.56
2023-07-15,Books,Biography,3,201.24,603.72
2023-07-15,Electronics,Laptop,4,211.36,845.44
2023-07-15,Clothing,Jacket,3,456.01,1368.03
2023-07-15,Clothing,T-Shirt,4,55.84,223.36
2023-07-15,Toys,Doll,1,125.87,125.87
2023-07-15,Clothing,Jacket,3,,283.95
2023-07-15,Clothing,T-Shirt,3,480.28,1440.84
2023-07-15,Toys,Board Game,3,209.32,627.96
2023-07-15,Home & Kitchen,Cookware Set,3,19.79,59.37
2023-07-15,Clothing,Jacket,2,267.33,534.66
2023-07-15,Clothing,Jeans,1,217.12,217.12
2023-07-15,Electronics,Smartphone,3,440.21,1320.63
2023-07-16,Clothing,T-Shirt,2,317.73,635.46
2023-07-16,Books,Fiction,2,302.84,605.68
2023-07-16,Books,Fiction,3,229.56,688.68
2023-07-16,Home & Kitchen,Microwave,2,37.31,74.62
2023-07-16,Clothing,T-Shirt,3,258.62,775.86
2023-07-17,Electronics,Laptop,2,459.21,918.42
2023-07-17,Clothing,Jeans,2,362.16,724.32
2023-07-17,Home & Kitchen,Mixer,4,313.19,1252.76
2023-07-17,Electronics,Headphones,2,130.45,260.9
2023-07-17,Clothing,Jacket,4,319.46,1277.84
2023-07-18,Home & Kitchen,Cookware Set,4,194.15,776.6
2023-07-18,Clothing,T-Shirt,1,234.77,234.77
2023-07-18,Clothing,T-Shirt,3,118.03,354.09
2023-07-18,Toys,Doll,1,464.03,464.03
2023-07-18,Home & Kitchen,Microwave,2,71.36,142.72
2023-07-18,Home & Kitchen,Cookware Set,2,492.44,984.88
2023-07-18,Electronics,Headphones,3,220.62,661.86
2023-07-18,Electronics,Smartphone,3,130.27,390.81
2023-07-18,Toys,Board Game,1,339.98,339.98
2023-07-18,Books,Biography,4,48.53,194.12
2023-07-19,Books,Fiction,4,494.13,1976.52
2023-07-19,Home & Kitchen,Microwave,4,498.04,1992.16
2023-07-19,Clothing,Jeans,1,127.11,127.11
2023-07-19,Toys,Remote Car,2,463.28,926.56
2023-07-19,Clothing,T-Shirt,4,354.18,1416.72
2023-07-19,Home & Kitchen,Microwave,4,13.47,53.88
2023-07-20,Home & Kitchen,Microwave,1,88.24,88.24
2023-07-20,Electronics,Smartphone,1,315.05,315.05
2023-07-20,Clothing,Jeans,1,315.63,315.63
2023-07-20,Books,Fiction,1,206.17,206.17
2023-07-20,Clothing,Jacket,2,264.91,529.82
2023-07-20,Toys,Board Game,1,,454.8
2023-07-20,Clothing,Jacket,4,408.72,1634.88
2023-07-20,Clothing,Jeans,2,484.42,968.84
2023-07-20,Books,Fiction,1,476.61,476.61
2023-07-20,Home & Kitchen,Cookware Set,1,194.73,194.73
2023-07-21,Books,Comics,4,272.87,1091.48
2023-07-21,Home & Kitchen,Cookware Set,1,16.87,16.87
2023-07-21,Electronics,Headphones,3,,102.78
2023-07-21,Books,Fiction,2,16.51,33.02
2023-07-21,Books,Fiction,1,359.72,359.72
2023-07-22,Toys,Doll,1,256.58,256.58
2023-07-22,Clothing,Jeans,1,83.2,83.2
2023-07-22,Electronics,Smartphone,3,431.37,1294.11
2023-07-22,Home & Kitchen,Mixer,1,481.55,481.55
2023-07-22,Toys,Doll,1,296.62,296.62
2023-07-22,Books,Fiction,3,68.53,205.59
2023-07-22,Toys,Board Game,4,255.92,1023.68
2023-07-22,Electronics,Laptop,4,277.66,1110.64
2023-07-22,Clothing,T-Shirt,1,10.31,10.31
2023-07-22,Electronics,Laptop,4,54.45,217.8
2023-07-23,Toys,Board Game,4,362.8,1451.2
2023-07-23,Clothing,T-Shirt,4,184.47,737.88
2023-07-23,Clothing,Jacket,4,57.35,229.4
2023-07-23,Books,Biography,4,359.69,1438.76
2023-07-23,Clothing,T-Shirt,2,434.63,869.26
2023-07-23,Clothing,T-Shirt,4,151.68,606.72
2023-07-23,Home & Kitchen,Microwave,2,232.1,464.2
2023-07-23,Books,Biography,3,258.01,774.03
2023-07-23,Electronics,Smartphone,1,242.53,242.53
2023-07-23,Home & Kitchen,Mixer,2,272.49,544.98
2023-07-23,Toys,Doll,3,400.46,1201.38
2023-07-23,Books,Biography,3,175.92,527.76
2023-07-24,Clothing,T-Shirt,1,467.92,467.92
2023-07-24,Electronics,Headphones,3,455.09,1365.27
2023-07-24,Books,Biography,4,283.15,1132.6
2023-07-24,Clothing,Jeans,4,475.15,1900.6
2023-07-24,Home & Kitchen,Microwave,1,235.73,235.73
2023-07-25,Home & Kitchen,Microwave,4,280.34,1121.36
2023-07-25,Toys,Remote Car,1,339.46,339.46
2023-07-25,Home & Kitchen,Mixer,4,129.3,517.2
2023-07-25,Home & Kitchen,Mixer,2,47.54,95.08
2023-07-25,Books,Fiction,2,215.28,430.56
2023-07-26,Electronics,Headphones,1,473.2,473.2
2023-07-26,Books,Biography,3,35.62,106.86
2023-07-26,Clothing,T-Shirt,2,344.83,689.66
2023-07-26,Clothing,Jacket,4,102.6,410.4
2023-07-26,Books,Biography,4,97.47,389.88
2023-07-26,Toys,Doll,4,70.61,282.44
2023-07-26,Home & Kitchen,Mixer,3,462.41,1387.23
2023-07-26,Clothing,Jeans,2,458.2,916.4
2023-07-26,Electronics,Headphones,4,28.64,114.56
2023-07-26,Clothing,Jeans,3,109.02,327.06
2023-07-27,Home & Kitchen,Cookware Set,3,403.11,1209.33
2023-07-27,Toys,Doll,3,66.43,199.29
2023-07-27,Home & Kitchen,Mixer,1,380.59,380.59
2023-07-27,Clothing,Jacket,2,,327.2
2023-07-27,Toys,Remote Car,4,211.14,844.56
2023-07-27,Clothing,Jeans,3,426.24,1278.72
2023-07-27,Home & Kitchen,Cookware Set,4,187.22,748.88
2023-07-28,Books,Comics,1,380.7,380.7
2023-07-28,Clothing,Jeans,2,207.78,415.56
2023-07-28,Electronics,Headphones,3,294.09,882.27
